,Unnamed: 0,author,title,source,date,target
7982,7982,By Paul Specht ,there are park southeast raleigh that still don have air conditioning the gym,Charles Francis," October 25, 2017",mostly-true
7983,7983,By Tom Kertscher ,nfl player protesting during the national anthem,Scott Walker," October 25, 2017",half-flip
7984,7984,By Dan Clark ,abortion the all time legal low,Kevin Cahill," October 25, 2017",half-true
7985,7985,By Jon Greenberg ,say percent people believe major national news organization fabricate story about,Donald Trump," October 24, 2017",half-true
7986,7986,By Emily McCarter ,the city louis stranger violence there were violent crime alone including homicide the highest rate per caput the country according fbi crime statistic,Pete Hegseth," October 24, 2017",mostly-true
7987,7987,By Jon Greenberg ,insurance company have made fortune with obamacare,Donald Trump," October 23, 2017",false
7988,7988,By Allison Graves ,opioid crisis the worst obamacare expansion state,Matt Gaetz," October 23, 2017",barely-true
7989,7989,By Manuela Tobias ,sarah huckabee sander dressed kkk member halloween,Bloggers," October 23, 2017",pants-fire
7990,7990,By Jon Greenberg ,say tampa bay lightning hockey player brown wa fired after raising fist during national anthem,Bloggers," October 23, 2017",pants-fire
7991,7991,By Joshua Gillin ,tulsa school close after brutal fire,React365.com," October 23, 2017",pants-fire
7992,7992,By D.L. Davis ,the kkk wa founded the military arm the democratic party,Dane County Republican Party," October 23, 2017",false
7993,7993,By Emily Sanderson ,seventy three percent our veteran are graduating from drug court contrast think most the people the very good drug court program the graduation rate like percent the point that that drug court are working for veteran,Eric  Greitens," October 21, 2017",mostly-true
7994,7994,By Dan Clark ,woman our state will continue have cost free access reproductive health care,Andrew Cuomo," October 21, 2017",mostly-true
7995,7995,By W. Gardner Selby ,preserving vote threshold end senate filibuster,Ted Cruz," October 20, 2017",full-flop
7996,7996,By Louis Jacobson ,the state and local tax deduction major benefit for moderate income household because household that claim state local tax deduction make under,Nancy Pelosi," October 20, 2017",mostly-true
7997,7997,By Louis Jacobson ,dedication fbi building florida rep frederica wilson stood there and talked about how she wa instrumental getting the funding for that building and how she took care her constituent because she got the money and she just called president obama and that phone call gave the money the million build the building and she sat down,John Kelly," October 20, 2017",false
7998,7998,By W. Gardner Selby ,say percent the tax break president donald trump tax cut proposal the top percent that people making more than year,Lloyd  Doggett," October 20, 2017",half-true
7999,7999,By W. Gardner Selby ,the alamo ha been consistently listed one the most disappointing landmark our nation,George P. Bush," October 20, 2017",half-true
8000,8000,By Chris Nichols ,undocumented immigrant wa arrested suspicion arson the wine country fire that have killed least resident,Breitbart," October 20, 2017",false
8001,8001,By Tom Kertscher ,there were people wisconsin who committed crime probation and they were not revoked,Leah Vukmir," October 20, 2017",half-true
8002,8002,By Matt Dietrich ,and over the last six year chicago economy ha grown faster than the economy new york city washington the national average,Rahm Emanuel," October 20, 2017",barely-true
8003,8003,By John Kruzel ,nfl player taking knee during the national anthem against the law,Roy Moore," October 19, 2017",false
8004,8004,By Miriam Valverde ,the asylum system claim fear return have skyrocketed and the percentage claim that are genuinely meritorious are down,Jeff Sessions," October 19, 2017",half-true
8005,8005,By Allison Colburn ,and think that his engagement with congress something that never happened under president obama they were never allowed debate they were never allowed discus now congress going fully engaged the threat iran,Nikki Haley," October 19, 2017",barely-true
8006,8006,By Allison Graves ,the child tax credit don there will tax relief for working family how much tax relief working family get under tax reform entirely dependent whether not put place increase the child tax credit,Marco Rubio," October 19, 2017",mostly-true
8007,8007,By Chris Nichols ,the eight year that wa mayor there wa nearly percent drop violent crime gang crime crime went down because grew our police department focused constitutional community policing did some the most innovative prevention intervention job entry program the nation,Antonio  Villaraigosa," October 18, 2017",mostly-true
8008,8008,By Paul Specht ,say she debated her opponent multiple time,Nancy McFarlane," October 18, 2017",half-true
8009,8009,By Jon Greenberg ,the highest developed nation taxed the world,Donald Trump," October 18, 2017",false
8010,8010,By Jon Greenberg ,the cost sharing reduction were gift that they gave the insurance company,Donald Trump," October 18, 2017",barely-true
8011,8011,By Joshua Gillin ,hillary clinton caught tape laughing about hurricane irma wiping out all those florida hillbilly,AsAmericanAsApplePie.org," October 18, 2017",pants-fire
8012,8012,By Tom Kertscher ,job creation fell percent wisconsin under scott walker,Tony Evers," October 18, 2017",mostly-true
8013,8013,By Joshua Gillin ,san juan city council vote unanimously impeach trump hating mayor,AsAmericanAsApplePie.org," October 17, 2017",pants-fire
8014,8014,By Emily Tanaka ,say stacey evans voted for school voucher the beginning,Stacey Abrams," October 17, 2017",half-true
8015,8015,By Jon Greenberg ,state government spending all time high the state track spend more this fiscal year more than billion than any time state history,Oklahoma Council of Public Affairs," October 17, 2017",barely-true
8016,8016,By Katelyn Brown ,our tax code ha nearly doubled since,Roy Blunt," October 17, 2017",true
8017,8017,By Allison Graves ,the president early called nato member country step their contribution and result that country have stepped contribution toward their own defense,Rex Tillerson," October 15, 2017",half-true
8018,8018,By Paul Specht ,say got support all over raleigh,Charles Francis," October 13, 2017",half-true
8019,8019,By W. Gardner Selby ,there real law texas that say illegal own more than six dildo,Colin Jost," October 13, 2017",mostly-true
8020,8020,By Manuela Tobias ,california health care ceo promising reduce our prescription drug cost,Ohioans Against Deceptive Rx Ballot Issue," October 13, 2017",barely-true
8021,8021,By Manuela Tobias ,ohio ballot issue would address the fact that gone from paying about for epipens over don have choice but pay and the drug company know,Ohio Taxpayers for Lower Drug Prices," October 13, 2017",barely-true
8022,8022,By Tom Kertscher ,the republican tax reform proposal focused tax break for the middle class and not about people who are really high income earner getting tax break,Paul Ryan," October 13, 2017",barely-true
8023,8023,By Manuela Tobias ,the nfl getting massive tax break,Donald Trump," October 12, 2017",mostly-true
8024,8024,By Louis Jacobson ,the obama administration borrowed more than trillion right and yet picked trillion just the stock market maybe sense reducing debt,Donald Trump," October 12, 2017",false
8025,8025,By Miriam Valverde ,homeland security study showed murder took place that could have been prevented had community been working with ice and homeland security,Casey Cagle," October 12, 2017",false
8026,8026,By Joshua Gillin ,viral image show lebron james wearing shirt that read march all mad sit down all mad speak all mad die all silent,Viral image," October 12, 2017",false
8027,8027,By W. Gardner Selby ,say proposed billion austin school district bond proposition will require tax rate increase,Committee of Austin's Children PAC," October 12, 2017",mostly-true
8028,8028,By John Kruzel ,bob corker gave the iran deal,Donald Trump," October 12, 2017",false
8029,8029,By W. Gardner Selby ,one baby born this country born texas,Joyce Mauk," October 12, 2017",true
8030,8030,By Allison Graves ,under his leadership tallahassee reduced it carbon intensity roughly percent,Andrew Gillum," October 12, 2017",false
8031,8031,By John Kruzel ,background check have been unequivocally shown reduce gun violence,Seth Moulton," October 11, 2017",half-true
8032,8032,By Sophie Kaplan ,grandparent must pickup all their grandchild every weekend matter what they will fined,Bloggers," October 11, 2017",pants-fire
8033,8033,By Miriam Valverde ,loophole current law prevent unaccompanied alien child uacs that arrive the country illegally from being removed,Donald Trump," October 11, 2017",barely-true
8034,8034,By Joshua Gillin ,president trump sign executive order stripping nfl non profit status,Bloggers," October 10, 2017",pants-fire
8035,8035,By Joshua Gillin ,jason aldean gig canceled after sell out liberal snl,AsAmericanAsApplePie.org," October 10, 2017",pants-fire
8036,8036,By Chris Nichols ,there have been more than mass shooting the united state the last year alone that where four more are killed,Hillary Clinton," October 10, 2017",false
